url,data.cdc.gov,data.cms.gov,ddod.healthdata.gov_gov_only_links,dnav.cms.gov,federated_sources,healthdata.gov_only,open.fda.gov
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpcd/pcdsimplesearch.cfm,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpcd_rh/rh_res.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpcd_rh/textsearch.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma_pas.cfm,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma_pas_excel.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pmamemos.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pss.cfm,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pss_excel.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm,0,0,1,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm,0,0,1,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfstandards/search.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cftplc/inspect.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cftplc/tplc.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/medsun/searchreporttext.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/cdrh/devicesatfda/readingroom.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/drugshortages/default.cfm,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/enforcement/enforce_rpt-product-tabs.cfm?action=expand+index&w=04012015&lang=eng#devices,0,0,0,0,0,1,0
http://www.accessdata.fda.gov/scripts/fcrs,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/fdcc,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/h1n1flu/fraudulenth1n1productslist2009.xls,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/h1n1flu/fraudulenth1n1productslist2009.xml,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/hvpcp/hydrolyzedvegetableproteinproductslist2010.xls,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/hvpcp/hydrolyzedvegetableproteinproductslist2010.xml,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/infantformula/infantformularecalllist2010.xls,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/infantformula/infantformularecalllist2010.xml,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/inspsearch,0,0,0,0,1,0,1
http://www.accessdata.fda.gov/scripts/milk/milkrecallproducts2009.xls,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/milk/milkrecallproducts2009.xml,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/newpetfoodrecalls/petfoodrecallproductslist2009.xls,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/peanutbutterrecall/peanutbutterproducts2009.xls,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/peanutbutterrecall/peanutbutterproducts2009.xml,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/pistachiorecall/pistachio2009.xls,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/pistachiorecall/pistachio2009.xml,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/shelleggsrecall/shelleggsrecalllist2010.xls,0,0,0,0,1,1,1
http://www.accessdata.fda.gov/scripts/shelleggsrecall/shelleggsrecalllist2010.xml,0,0,0,0,1,1,1
http://www.acf.hhs.gov/datagov-datasets,0,0,0,0,0,1,0
http://www.acf.hhs.gov/datagov-datasets/ocse/dcs/34a_cse_annual_2011.csv,0,0,0,0,0,1,0
http://www.acf.hhs.gov/datagov-datasets/ocse/dcs/34a_cse_annual_dictionary.xlsx,0,0,0,0,0,1,0
http://www.aha.org/aha,0,0,0,0,1,0,0
http://www.ahjonline.com/article/s0002-8703(14)00405-0/abstract,0,0,0,0,1,0,0
http://www.ahrmm.org/ahrmm,0,0,0,0,1,0,0
http://www.ama-assn.org/ama/pub/about-ama/physician-data-resources/physician-masterfile.page,0,0,0,0,1,0,0
http://www.bayesimpact.org,0,0,0,0,1,0,0
http://www.betaboston.com/news/2015/08/26/google-closes-flu-trends-will-send-data-to-researchers-at-boston-childrens-cdc,0,0,0,0,1,0,0
http://www.brookings.edu/~/media/events/2015/03/13-state-biomedical-innovation/313-master-deck.pdf,0,0,0,0,1,0,0
http://www.brookings.edu/~/media/research/files/papers/2015/02/23-medical-device-policy-surveillance/med-device-reportweb.pdf,0,0,0,0,1,0,0
http://www.californiabreathing.org,0,0,0,0,0,1,0
http://www.careset.com,0,0,0,0,1,0,0
http://www.ccwdata.org/index.htm,0,0,0,1,1,0,0
http://www.cdc.gov,0,0,1,0,1,0,0
http://www.cdc.gov/art/artreports.htm,0,0,0,0,0,1,0
http://www.cdc.gov/brfss,1,0,0,0,1,1,0
http://www.cdc.gov/brfss/annual_data/annual_data.htm,1,0,0,0,1,1,0
http://www.cdc.gov/brfss/annual_data/annual_data.htm.recommended,1,0,0,0,1,0,0
http://www.cdc.gov/brfss/factsheets/pdf/dbs_brfss_survey.pdf,1,0,0,0,1,1,0
http://www.cdc.gov/chikungunya/modeling/index.html,0,0,0,0,0,1,0
http://www.cdc.gov/chikungunya/modeling/index.html.this,1,0,0,0,1,0,0
http://www.cdc.gov/ephtracking,0,0,0,0,0,1,0
http://www.cdc.gov/flu/weekly/fluactivitysurv.htm,1,0,0,0,1,1,0
http://www.cdc.gov/fluoridation/statistics/index.htm,1,0,0,0,1,1,0
http://www.cdc.gov/growthcharts,0,0,0,0,0,1,0
http://www.cdc.gov/healthyyouth/yrbs/cdcreports.htm,0,0,0,0,0,1,0
http://www.cdc.gov/injury/wisqars,0,0,0,0,0,1,0
http://www.cdc.gov/metrics,1,0,0,0,1,1,0
http://www.cdc.gov/mmwr/pdf/wk/mm6410md.pdf,0,0,1,0,1,0,0
http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6107a1.htm?s_cid=mm6107a1_e,1,0,0,0,1,1,0
http://www.cdc.gov/nceh/vsp/surv/gilist.htm,0,0,1,0,1,0,0
http://www.cdc.gov/nchs,0,0,1,0,1,0,0
http://www.cdc.gov/nchs/ahcd/ahcd_questionnaires.htm,0,0,0,0,0,1,0
http://www.cdc.gov/nchs/data/ndi/ndi_users_guide_chapter2.pdf,0,0,0,0,0,1,0
http://www.cdc.gov/nchs/data_access/ndi/completion_status.htm,0,0,1,0,1,0,0
http://www.cdc.gov/nchs/data_access/ndi/ndi_early_release.htm,0,0,1,0,1,0,0
http://www.cdc.gov/nchs/data_access/vitalstatsonline.htm,0,0,0,0,0,1,0
http://www.cdc.gov/nchs/hdi.htm,0,0,0,0,0,1,0
http://www.cdc.gov/nchs/hus.htm,1,0,0,1,1,1,0
http://www.cdc.gov/nchs/ndi.htm,0,0,1,0,1,1,0
http://www.cdc.gov/nchs/nhis/nhis_2012_data_release.htm,0,0,0,0,0,1,0
http://www.cdc.gov/nchs/nsfg/nsfg_2006_2010_puf.htm#downloadable,0,0,0,0,0,1,0
http://www.cdc.gov/nchs/nsfg/nsfg_questionnaires.htm,0,0,0,0,0,1,0
http://www.cdc.gov/nchs/vitalstats.htm,0,0,0,0,0,1,0
http://www.cdc.gov/niosh/face,1,0,0,0,1,1,0
http://www.cdc.gov/nssp/biosense/index.html,0,0,1,0,1,0,0
http://www.cdc.gov/oralhealthdata/overview/adult_indicators.html,1,0,0,0,1,1,0
http://www.cdc.gov/oralhealthdata/overview/childindicators,1,0,0,0,1,1,0
http://www.cdc.gov/oralhealthdata/overview/fluoridation_indicators.html,1,0,0,0,1,1,0
http://www.cdc.gov/oralhealthdata/overview/synopses/index.html,1,0,0,0,1,1,0
http://www.cdc.gov/prams,1,0,0,0,1,1,0
http://www.cdc.gov/prevention/billingcodes.html,0,0,1,0,1,0,0
http://www.cdc.gov/traumaticbraininjury/data/index.html,1,0,0,0,1,1,0
http://www.cdc.gov/traumaticbraininjury/data/rates_deaths_byage.html,1,0,0,0,1,1,0
http://www.cdc.gov/violenceprevention/nisvs/2010_ipvreport.htm,0,0,0,0,0,1,0
http://www.cdc.gov/violenceprevention/nisvs/2010_report.html,0,0,0,0,0,1,0
http://www.cdc.gov/violenceprevention/nisvs/2010_soreport.html,0,0,0,0,0,1,0
http://www.cdc.gov/violenceprevention/nisvs/state_tables.html,0,0,0,0,0,1,0
http://www.cdc.gov/violenceprevention/pdf/cdc_nisvs_digest_final-a.pdf,0,0,0,0,0,1,0
http://www.cdc.gov/widgets,0,0,0,0,1,0,1
http://www.cdc.gov/widgets/#emergency,0,0,0,0,0,1,0
http://www.cdc.gov/widgets/#fluview,0,0,0,0,0,1,0
http://www.cdc.gov/widgets/#peanutrecall,0,0,0,0,0,1,0
http://www.cdc.gov/widgets/#swineflu,0,0,0,0,0,1,0
http://www.cdph.ca.gov/programs/hai/documents/2013-clabsi-t1.pdf,0,0,0,0,0,1,0
http://www.cdph.ca.gov/programs/pages/healthycommunityindicators.aspx,0,0,0,0,0,1,0
http://www.childcareresearch.org/childcare/resources/2925,0,0,0,0,0,1,0
http://www.childwelfare.gov,0,0,0,0,0,1,0
http://www.cigna.com/assets/docs/health-care-professionals/807467h-preventive-health-cov-guide.pdf,0,0,0,0,1,0,0
http://www.cityofchicago.org/city/en/depts/fss.html,0,0,0,0,0,1,0
http://www.cms.gov/apps/physician-fee-schedule/search/search-criteria.aspx,0,0,0,1,1,0,0
http://www.cms.gov/cciio,0,0,0,1,1,0,0
http://www.cms.gov/cciio/index.html,0,0,0,1,1,0,0
http://www.cms.gov/cciio/programs-and-initiatives/health-insurance-market-reforms/coverage-for-young-adults.html,0,0,0,1,1,0,0
http://www.cms.gov/cciio/programs-and-initiatives/health-insurance-market-reforms/rebate-estimates.html,0,0,0,1,1,0,0
http://www.cms.gov/cciio/programs-and-initiatives/health-insurance-marketplaces/downloads/chapter06networkadequacy-ver21-040115.pdf,0,0,1,0,1,0,0
http://www.cms.gov/cciio/programs-and-initiatives/health-insurance-marketplaces/downloads/networkadequacytemplate2016v11.xlsm,0,0,1,0,1,0,0
http://www.cms.gov/cciio/programs-and-initiatives/health-insurance-marketplaces/qhp.html,0,0,1,0,1,0,0
http://www.cms.gov/cciio/resources/data-resources/health_plan_finder_data.html,0,0,0,1,1,1,0
http://www.cms.gov/cciio/resources/data-resources/marketplace-puf.html,0,0,1,1,1,1,0
http://www.cms.gov/cciio/resources/data-resources/mlr.html,0,0,0,1,1,1,0
http://www.cms.gov/cciio/resources/data-resources/ratereview.html,0,0,0,1,1,1,0
http://www.cms.gov/cciio/resources/fact-sheets-and-faqs/clas-data.html,0,0,0,1,1,0,0
http://www.cms.gov/cciio/resources/fact-sheets-and-faqs/pcip-enrollment.html,0,0,0,1,1,0,0
http://www.cms.gov/cciio/resources/fact-sheets-and-faqs/rate_review_fact_sheet.html,0,0,0,1,1,0,0
http://www.cms.gov/cciio/resources/files/downloads/csg-cap-summary-white-paper.pdf,0,0,0,1,1,0,0
http://www.cms.gov/cciio/resources/files/downloads/pcip-report.pdf,0,0,0,1,1,0,0
http://www.cms.gov/cciio/resources/files/pcipdatamay312001.html,0,0,0,1,1,0,0
http://www.cms.gov/cciio/resources/forms-reports-and-other-resources/index.html,0,0,0,1,1,0,0
http://www.cms.gov/costreports/02_hospitalcostreport.asp#topofpage,0,0,0,0,0,1,0
http://www.cms.gov/medicare-coverage-database/overview-and-quick-search.aspx,0,0,0,1,1,0,0
http://www.cms.gov/medicare-medicaid-coordination/fraud-prevention/fraudabuseforprofs/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare-medicaid-coordination/fraud-prevention/fraudabuseforprofs/spia.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare-medicaid-coordination/fraud-prevention/fraudabuseforprofs/state-program-integrity-review-reports-list.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare-medicaid-coordination/fraud-prevention/fraudabuseforprofs/stateprogramintegrityreviews.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare-medicaid-coordination/medicare-and-medicaid-coordination/medicare-medicaid-coordination-office,0,0,0,1,1,0,0
http://www.cms.gov/medicare-medicaid-coordination/medicare-and-medicaid-coordination/medicare-medicaid-coordination-office/downloads/dual_condition_prevalence_comorbidity_2014.pdf,0,0,0,1,1,0,0
http://www.cms.gov/medicare-medicaid-coordination/medicare-and-medicaid-coordination/medicare-medicaid-coordination-office/downloads/dual_enrollment_2006-2011_final_document.pdf,0,0,0,1,1,0,0
http://www.cms.gov/medicare/appeals-and-grievances/medprescriptdrugapplgriev/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/appeals-and-grievances/medprescriptdrugapplgriev/reconsiderations.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/appeals-and-grievances/mmcag/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/appeals-and-grievances/mmcag/ire.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/appeals-and-grievances/orgmedffsappeals/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/appeals-and-grievances/orgmedffsappeals/redeterminationbyamedicarecontractor.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/billing/therapyservices/studies-and-reports.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/compliance-and-audits/part-c-and-part-d-compliance-and-audits/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/coverage/coverage-with-evidence-development/extracorporeal-photopheresis-ecp-for-the-treatment-of-bronchiolitis-obliterans-syndrome-bos-following-lung-allograft-transplantation.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/coverage/infoexchange,0,0,0,1,1,0,0
http://www.cms.gov/medicare/coverage/infoexchange/reports.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/demonstration-projects/demoprojectsevalrpts,0,0,0,1,1,0,0
http://www.cms.gov/medicare/end-stage-renal-disease/cpmproject,0,0,0,1,1,0,0
http://www.cms.gov/medicare/end-stage-renal-disease/esrdgeneralinformation/data.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/end-stage-renal-disease/esrdgeneralinformation/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/end-stage-renal-disease/esrdqualityimproveinit,0,0,0,1,1,0,0
http://www.cms.gov/medicare/fraud-and-abuse/physicianselfreferral,0,0,0,1,1,0,0
http://www.cms.gov/medicare/fraud-and-abuse/physicianselfreferral/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/fraud-and-abuse/physicianselfreferral/physician_owned_hospitals.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/fraud-and-abuse/physicianselfreferral/specialty_hospital_issues.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/health-plans/healthplansgeninfo/reportsfilesdata.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/health-plans/managedcaremarketing/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/health-plans/medicareadvtgspecratestats/ffs_data05a.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/health-plans/medicareadvtgspecratestats/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/health-plans/medicareadvtgspecratestats/ratebooks-and-supporting-data.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/health-plans/specialneedsplans/snpquality.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-advantage/plan-payment/plan-payment-data.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-contracting/ffsprovcustsvcgen/performance-data.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-part-b-drugs/mcrpartbdrugavgsalesprice,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-part-b-drugs/mcrpartbdrugavgsalesprice/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/dgme.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/dsh.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/fy-2011-ipps-final-rule-home-page-items/cms1237932.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/fy-2012-ipps-final-rule-home-page-items/cms1250507.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/fy-2014-ipps-final-rule-home-page-items/fy-2014-ipps-final-rule-cms-1599-f-data-files.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/fy2015-ipps-final-rule-home-page-items/fy2015-final-rule-data-files.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/readmissions-reduction-program.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/ambulancefeeschedule/afspuf.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/ambulancefeeschedule/arcpuf.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/ambulancefeeschedule/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/ascpayment/archive.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/ascpayment/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/clinicallabfeesched/clinlab.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/clinicallabfeesched/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/dmeposcompetitivebid/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/dmeposfeesched/dmepos-fee-schedule.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/dmeposfeesched/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/esrdpayment,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/esrdpayment/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/feeschedulegeninfo,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/homehealthpps,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/homehealthpps/reports.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/hospice/medicare_hospice_data.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/hospitalacqcond,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/hospitaloutpatientpps,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/hospitaloutpatientpps/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/hpsapsaphysicianbonuses/index.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/inpatientpsychfacilpps,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/inpatientrehabfacpps,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/inpatientrehabfacpps/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/longtermcarehospitalpps,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/pcpricer,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeedbackprogram/downloads/2013-detailed-methodology.pdf,0,0,0,0,0,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeedbackprogram/downloads/2013-sample-qrur.pdf,0,0,1,0,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeedbackprogram/downloads/2015-value-modifier-results.pdf,0,0,1,0,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeedbackprogram/downloads/2015-vm-program-experience-rpt.pdf,0,0,1,0,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeedbackprogram/downloads/py2014-prior-year-benchmarks.pdf,0,0,1,0,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeedbackprogram/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/alternativegpcireview.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/interim_study.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-carrier-specific-files.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-national-payment-amount-file.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/physicianfeesched/pfs-relative-value-files.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/prospmedicarefeesvcpmtgen/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/prospmedicarefeesvcpmtgen/psf_sas.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/sharedsavingsprogram/calculations.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/sharedsavingsprogram/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/snfpps,0,0,0,1,1,1,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/snfpps/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-fee-for-service-payment/sustainablegratesconfact/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare-general-information/ccip/data-analysis.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/medicare.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/prescription-drug-coverage/limitedincomeandresources,0,0,0,1,1,1,0
http://www.cms.gov/medicare/prescription-drug-coverage/prescriptiondrugcovgenin,0,0,0,1,1,1,0
http://www.cms.gov/medicare/prevention/prevntiongeninfo/downloads/mps_quickreferencechart_1.pdf,0,0,1,0,1,0,0
http://www.cms.gov/medicare/provider-enrollment-and-certification/certificationandcomplianc/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/provider-enrollment-and-certification/certificationandcomplianc/nhs.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/provider-enrollment-and-certification/survcertprompractproj/stateprofiles.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/provider-enrollment-and-certification/surveycertificationenforcement,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/esrdqip/08_reportandcert.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/esrdqip/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/homehealthqualityinits/index.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/hospital-value-based-purchasing/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/hospitalqualityinits/hospitalcompare.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/hospitalqualityinits/hospitalpremier.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/hospitalqualityinits/hospitalpremierhistoricaldata.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/hospitalqualityinits/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/hospitalqualityinits/outcomemeasures.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/nursinghomequalityinits,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/nursinghomequalityinits/nhqimds30.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/oasis/09aa_hhareports.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/qualityinitiativesgeninfo/health-insurance-marketplace-quality-initiatives.html,0,0,0,1,1,1,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/qualityinitiativesgeninfo/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/qualitymeasures/index.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/qualitymeasures/national-impact-assessment-of-the-centers-for-medicare-and-medicaid-services-cms-quality-measures-reports.html,0,0,0,1,1,0,0
http://www.cms.gov/medicare/quality-initiatives-patient-assessment-instruments/qualitymeasures/qualitymeasurementimpactreports.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-01-a01.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-02-a01.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-02-a02.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-03-a01.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-03-a02.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-03-a03.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-04-a01.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-04-a02.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-04-a03.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-04-a04.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2011/mmrr-2011-001-04-a05.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2012/mmrr-2012-002-01-a01.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2012/mmrr-2012-002-01-a02.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2012/mmrr-2012-002-01-a03.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2012/mmrr-2012-002-01-a04.html,0,0,0,1,1,0,0
http://www.cms.gov/mmrr/articles/a2012/mmrr-2012-002-02-a01.html,0,0,0,1,1,0,0
